,Datum,Inskrivningsdata,Optimala värden,Övre konfidens,Undre konfidens,Övre prediktion,Undre prediktion
53,2020-04-23,509,460.0163710818423,471.18407194113894,448.84867022254565,536.8332720262867,383.19947013739784
54,2020-04-24,531,476.5894399413054,487.7124096344703,465.46647024814047,553.3998505834893,399.7790292991214
55,2020-04-25,556,493.4746046285792,504.5534076213069,482.39580163585146,570.278631892633,416.6705773645253
56,2020-04-26,574,510.6577088353105,521.6946251198375,499.62079255078345,587.4557052238721,433.85971244674886
57,2020-04-27,596,528.1232875387813,539.1223052391401,517.1242698384224,604.9158465441866,451.33072853337586
58,2020-04-28,620,545.8546010616908,556.8213610707827,534.8878410525989,622.6425464263305,469.0666556970512
59,2020-04-29,638,563.8336805151299,574.775369419873,552.8919916103869,640.6180492649871,487.04931176527276
60,2020-04-30,659,582.0413846361735,592.9665743555645,571.1161949167824,658.8234040067953,505.25936526555165
61,2020-05-01,679,600.4574678630042,611.3759031173264,589.5390326086821,677.2385264427652,523.6764092832433
62,2020-05-02,697,619.0606593159309,629.9829970867468,608.1383215451151,695.8422729392826,542.2790456925793
63,2020-05-03,709,637.8287521759254,648.766260439155,626.8912439126958,714.6125253004213,561.0449790514294
64,2020-05-04,727,656.738702777506,667.7029286682487,645.7744768867633,733.5262862634387,579.9511192915733
65,2020-05-05,753,675.7667385642785,686.7691584238445,664.7643187047125,752.5597849356267,598.9736921929303
66,2020-05-06,772,694.8884738975131,705.9401390729017,683.8368087221245,771.6885912891862,618.08835650584
67,2020-05-07,791,714.0790325650228,725.1902251993353,702.9678399307103,790.887738646968,637.2703264830775
68,2020-05-08,805,733.3131757132124,744.4930880474426,722.1332633789823,810.1318529214731,656.4944985049518
69,2020-05-09,821,752.5654338230086,763.8218828404542,741.3089848055629,829.3952872180803,675.7355804279368
70,2020-05-10,828,771.8102412733348,783.1494280950074,760.4710544516622,848.6522602863895,694.9682222602801
71,2020-05-11,839,791.0220719861474,802.4483925776958,779.5957513945989,867.8769972055939,714.1671467667009
72,2020-05-12,847,810.1755746261937,821.6914854242075,798.6596638281799,887.0438706248281,733.3072786275593
73,2020-05-13,863,829.2457058372437,840.8516451248812,817.6397665496062,906.127540850296,752.3638708241914
74,2020-05-14,875,848.207860034316,859.9022234976992,836.5134965709328,925.1030930792816,771.3126269893504
75,2020-05-15,889,867.0379943372562,878.8171613322909,855.2588273422216,943.9461701271082,790.1298185474043
76,2020-05-16,897,885.7127473230221,897.5711530133365,873.8543416327077,962.6330990756105,808.7923955704337
77,2020-05-17,902,904.2095503895457,916.1397980529474,892.279302726144,981.1410103882743,827.2780903908172
78,2020-05-18,915,922.5067306597973,934.4997380352706,910.513723284324,999.4479481841777,845.565513135417
79,2020-05-19,929,940.5836045069204,952.6287779795831,928.5384310342578,1017.5329705355786,863.6342384782623
80,2020-05-20,942,958.4205609459406,970.5059915536459,946.3351303382352,1035.3762388469215,881.4648830449596
81,2020-05-21,956,975.9991343102439,988.1118099207815,963.8864586997063,1052.9590955801923,899.0391730402954
82,2020-05-22,972,993.3020658074727,1005.4280942913102,981.1760373236351,1070.264129806671,916.3400018082743
83,2020-05-23,980,1010.3133537254378,1022.4381924824623,998.1885149684132,1087.2752302820143,933.3514771688614
84,2020-05-24,988,1027.0182922301165,1039.1269799807685,1014.9096044794643,1103.9776259542896,950.0589585059433
85,2020-05-25,1002,1043.403498861185,1055.4808861553402,1031.3261115670298,1120.3579140176844,966.4490837046854
86,2020-05-26,1015,1059.4569309826381,1071.4879063951487,1047.4259555701276,1136.4040758133744,982.509786151902
87,2020-05-27,1032,1075.1678915842358,1087.1376010421527,1063.198182126319,1152.1054810495473,998.2303021189243
88,2020-05-28,1046,1090.5270249517357,1102.4210820669887,1078.6329678364827,1167.4528809618364,1013.6011689416349
89,2020-05-29,1062,1105.5263028286156,1117.330988486019,1093.7216171712123,1182.4383911613086,1028.6142144959226
90,2020-05-30,1080,1120.1590017783794,1131.8614515483016,1108.4565520084573,1197.0554650185272,1043.2625385382316
91,2020-05-31,1086,1134.4196725242286,1146.0080507289608,1122.8312943194965,1211.2988585087444,1057.540486539713
92,2020-06-01,1102,1148.3041020920546,1159.7677615521593,1136.8404426319498,1225.164587495434,1071.443616688675
93,2020-06-02,1119,1161.8092696139806,1173.1388962336748,1150.4796429942865,1238.649878458312,1084.9686607696492
94,2020-06-03,1127,1174.9332966640952,1186.12103808206,1163.7455552461304,1251.7531136793752,1098.1134796488152
95,2020-06-04,1138,1187.6753929968977,1198.7149705317188,1176.6358154620766,1264.473771888468,1110.8770141053274
96,2020-06-05,1148,1200.0357985438923,1210.922601605469,1189.1489954823155,1276.8123653408481,1123.2592317469364
97,2020-06-06,1155,1212.015722496484,1222.7468845243986,1201.2845604685692,1288.7703742558087,1135.2610707371591
98,2020-06-07,1164,1223.6172802656483,1234.191735106742,1213.0428254245546,1300.3501794902454,1146.8843810410513
99,2020-06-08,1177,1234.8434290626656,1245.2619465344892,1224.424911590842,1311.554994256817,1158.131863868514
100,2020-06-09,1190,1245.697902792345,1255.963102026991,1235.4327035576991,1322.3887956255417,1169.0070099591485
101,2020-06-10,1199,1256.1851468924094,1266.3014859557545,1246.0688078290643,1332.8562564726838,1179.514037312135
102,2020-06-11,1212,1266.3102536916708,1276.2839939734286,1256.336513409913,1342.9626784637146,1189.657828919627
103,2020-06-12,1229,1276.0788987968892,1285.9180428185794,1266.2397547751991,1352.713926579917,1199.4438710138616
104,2020-06-13,1236,1285.4972789550397,1295.2114805956492,1275.7830773144303,1362.116365622399,1208.8781922876806
105,2020-06-14,1245,1294.5720517753643,1304.1724985065605,1284.9716050441682,1371.176799054266,1217.9673044964627
106,2020-06-15,1256,1303.3102776350156,1312.8095452052646,1293.8110100647666,1379.9024104725142,1226.718144797517
107,2020-06-16,1270,1311.719364034133,1321.1312451260105,1302.3074829422553,1388.3007079366364,1235.1380201316294
108,2020-06-17,1284,1319.8070126115138,1329.1463222584555,1310.467702964572,1396.3794713215964,1243.2345539014311
109,2020-06-18,1295,1327.5811689810857,1336.8635308640708,1318.2988070981007,1404.146702808994,1251.0156351531775
110,2020-06-19,1303,1335.0499755025603,1344.291594512659,1325.8083564924616,1411.610580582155,1258.4893704229655
111,2020-06-20,1316,1342.2217270571018,1351.4391545475378,1333.0042995666658,1418.7794157484886,1265.664038365715
