,Datum,Inskrivningsdata,Optimala värden,Övre konfidens,Undre konfidens,Övre prediktion,Undre prediktion
53,2020-04-23,509,520.5458583797425,546.6900668933887,494.4016498660964,565.4074420372845,475.6842747222006
54,2020-04-24,531,536.0818171089956,560.9566162318906,511.2070179861004,580.2156780420933,491.94795617589784
55,2020-04-25,556,551.6643402292933,575.2111809932629,528.1174994653237,595.0636001241506,508.265080334436
56,2020-04-26,574,567.2757017961569,589.4406800538864,545.1107235384275,609.9410074979006,524.6103960944132
57,2020-04-27,596,584.7142393087781,605.4103533267208,564.0181252908354,626.635250566873,542.7932280506833
58,2020-04-28,620,601.898180395174,621.0764033553868,582.7199574349612,643.0909744903706,560.7053862999774
59,2020-04-29,638,618.7965347585653,636.4165206106533,601.1765489064773,659.2873479250776,578.3057215920529
60,2020-04-30,659,635.3805182167509,651.4109564669159,619.350079966586,675.2053471548642,595.5556892786377
61,2020-05-01,679,651.623605814601,666.0428036544986,637.2044079747034,690.827627493553,612.419584135649
62,2020-05-02,697,667.5015538810103,680.2984824811894,654.7046252808312,706.1383683337535,628.8647394282671
63,2020-05-03,709,682.9923935042498,694.1686531743487,671.8161338341508,721.1231006793221,644.8616863291775
64,2020-05-04,727,696.0649240373072,705.7420257738781,686.3878223007362,733.7834652004748,658.3463828741395
65,2020-05-05,753,709.3981951806309,717.6218525645465,701.1745377967152,746.7702514556829,672.0261389055788
66,2020-05-06,772,722.9865288537844,729.8507682176348,716.122289489934,760.0831571574707,685.8899005500981
67,2020-05-07,791,736.8234126654268,742.5110000402785,731.135825290575,773.7204409956894,699.9263843351641
68,2020-05-08,805,750.9014745302353,755.7514743181987,746.0514747422719,787.6787031833145,714.1242458771561
69,2020-05-09,821,765.2124612481601,769.7733565690604,760.6515659272599,801.9526819277619,728.4722405685584
70,2020-05-10,828,779.7472215902723,784.6771767712851,774.8172664092594,816.5350797440765,742.959363436468
71,2020-05-11,839,794.6030029247473,800.4751828838142,788.7308229656804,831.5289361821383,757.6770696673564
72,2020-05-12,847,809.8364552302766,816.9828996984586,802.6900107620945,846.986337033513,772.6865734270401
73,2020-05-13,863,825.4343303878137,834.0409399264835,816.8277208491439,862.8925174396286,787.9761433359988
74,2020-05-14,875,841.3815687519503,851.551001371083,831.2121361328177,879.2294142553963,803.5337232485044
75,2020-05-15,889,857.6612487268741,869.4489878897186,845.8735095640295,895.9756434634335,819.3468539903147
76,2020-05-16,897,874.2545518674558,887.687182660171,860.8219210747407,913.1065482057526,835.402555529159
77,2020-05-17,902,891.1407456152264,906.2252344278174,876.0562568026353,930.5943113881044,851.6871798423483
78,2020-05-18,915,905.941312509405,922.5720880719664,889.3105369468435,946.0115601411569,865.871064877653
79,2020-05-19,929,920.4545462402858,938.6153471364323,902.2937453441393,961.183611275554,879.7254812050177
80,2020-05-20,942,934.6745575553322,954.3418230468014,915.0072920638629,976.097297461929,893.2518176487354
